time,x-axis,y-axis,z-axis
20.400000000000002 , 2.6 , 8.58 , 1.84
20.461000000000002 , 2.45 , 5.98 , 1.53
20.52 , 3.98 , 9.35 , 5.21
20.581 , 3.52 , 6.74 , 3.22
20.64 , 4.14 , 7.97 , 5.67
20.7 , 3.06 , 1.99 , 10.11
20.76 , 1.99 , 7.66 , 6.44
20.82 , 4.14 , 5.98 , 6.28
20.88 , 3.37 , 6.59 , 5.98
20.94 , 3.52 , 6.28 , 7.51
21.0 , 3.52 , 9.040000000000001 , 6.74
21.06 , 2.91 , 6.59 , 4.75
21.121 , 2.7600000000000002 , 9.19 , 1.99
21.18 , 2.91 , 7.3500000000000005 , 3.52
21.241 , 2.45 , 9.040000000000001 , 3.22
21.3 , 2.15 , 8.58 , 3.83
21.361 , 2.15 , 10.57 , 3.22
21.42 , 0.61 , 8.58 , 5.0600000000000005
21.48 , 0.46 , 5.82 , 8.120000000000001
21.54 , -0.31 , 7.2 , 4.9
21.6 , 1.07 , 8.89 , 5.5200000000000005
21.66 , -0.15 , 7.3500000000000005 , 4.29
21.72 , 0.46 , 8.58 , 5.82
21.78 , 0.15 , 8.58 , 4.14
21.84 , 0.31 , 8.43 , 3.52
21.900000000000002 , 0.77 , 9.040000000000001 , 1.99
21.96 , 0.61 , 9.040000000000001 , 2.7600000000000002
22.02 , -0.15 , 8.89 , 1.07
22.080000000000002 , 0.92 , 9.35 , 0.77
22.14 , 0.15 , 9.040000000000001 , 1.99
22.2 , 0.61 , 10.73 , 1.23
22.26 , 0.61 , 9.81 , 0.92
22.32 , -0.15 , 9.81 , 0.92
22.38 , 0.61 , 10.42 , 1.23
22.44 , 0.61 , 10.27 , 2.45
22.5 , 0.61 , 10.27 , 1.53
22.56 , 0.61 , 10.42 , 1.69
22.62 , -0.61 , 11.03 , 0.92
22.68 , 0.15 , 10.42 , 1.23
22.740000000000002 , -0.15 , 9.96 , 1.07
22.8 , 0.46 , 9.96 , 1.07
22.86 , 0.15 , 9.96 , 0.92
22.92 , 0.61 , 9.81 , 1.23
22.98 , 0.46 , 9.81 , 1.3800000000000001
23.04 , 0.46 , 9.96 , 1.53
23.1 , 0.46 , 9.81 , 1.23
23.16 , 0.61 , 9.5 , 1.23
23.22 , 0.46 , 9.81 , 1.23
23.28 , 0.61 , 10.11 , 1.23
23.34 , 0.61 , 9.81 , 1.23
23.400000000000002 , 0.15 , 9.81 , 1.3800000000000001
23.46 , 0.77 , 9.65 , 1.23
23.52 , 0.31 , 9.65 , 1.23
23.580000000000002 , 0.46 , 9.96 , 1.3800000000000001
23.64 , 0.46 , 9.96 , 1.3800000000000001
23.7 , 0.31 , 9.96 , 1.07
23.76 , 0.61 , 10.27 , 1.07
23.82 , 0.46 , 9.96 , 1.23
23.88 , 0.46 , 9.65 , 0.77
23.94 , 0.15 , 9.96 , 1.3800000000000001
24.0 , 0.31 , 9.65 , 1.07
24.060000000000002 , 0.31 , 9.65 , 1.07
24.121000000000002 , 0.15 , 9.96 , 1.23
24.18 , 0.46 , 10.11 , 0.92
24.240000000000002 , 0.46 , 9.96 , 1.23
24.3 , 0.31 , 9.65 , 1.23
24.36 , 0.46 , 9.96 , 1.07
24.42 , 0.15 , 9.65 , 0.92
24.48 , 0.46 , 9.81 , 1.07
24.54 , 0.61 , 9.81 , 1.07
24.6 , 0.31 , 9.96 , 1.07
24.66 , 0.31 , 9.65 , 1.07
24.72 , 0.31 , 9.81 , 1.23
24.78 , 0.31 , 9.65 , 0.92
24.84 , 0.31 , 9.96 , 1.3800000000000001
24.900000000000002 , 0.31 , 9.5 , 1.07
24.96 , 0.31 , 9.81 , 0.92
25.02 , 0.15 , 9.5 , 0.77
25.080000000000002 , 0.46 , 10.11 , 0.92
25.14 , 0.46 , 9.96 , 0.92
25.2 , 0.31 , 9.81 , 0.92
25.26 , 0.31 , 9.81 , 1.23
25.32 , 0.31 , 10.42 , 1.07
25.38 , 0.31 , 9.81 , 0.77
25.44 , 0.31 , 9.81 , 0.77
25.5 , 0.31 , 10.11 , 0.92
25.560000000000002 , 0.31 , 9.81 , 0.77
25.62 , -0.15 , 10.27 , 0.92
25.68 , 0.46 , 9.81 , 0.61
25.740000000000002 , 0.46 , 10.88 , 1.23
25.8 , -0.31 , 9.96 , 1.3800000000000001
25.86 , 0.46 , 9.81 , 1.84
25.92 , 0.46 , 9.96 , 1.3800000000000001
25.98 , 0.46 , 9.65 , 3.06
26.04 , 0.92 , 8.73 , 3.83
26.1 , 0.77 , 8.43 , 5.36
26.16 , 1.07 , 7.8100000000000005 , 5.5200000000000005
26.22 , 1.3800000000000001 , 7.51 , 6.9
26.28 , 0.77 , 6.44 , 6.59
26.34 , 1.3800000000000001 , 6.74 , 7.8100000000000005
26.400000000000002 , 0.61 , 5.82 , 7.3500000000000005
26.46 , 0.46 , 5.82 , 7.97
26.52 , 0.46 , 5.98 , 7.2
26.580000000000002 , 0.61 , 5.67 , 9.040000000000001
26.64 , 0.61 , 5.82 , 7.3500000000000005
26.7 , 0.15 , 5.67 , 7.8100000000000005
26.76 , -0.15 , 5.5200000000000005 , 7.66
26.82 , -0.15 , 5.36 , 7.97
26.88 , -0.46 , 5.5200000000000005 , 8.27
26.94 , 0.46 , 5.67 , 8.27
27.001 , 0.46 , 5.67 , 7.51
27.062 , 0.46 , 5.0600000000000005 , 8.43
27.12 , 0.15 , 5.0600000000000005 , 8.120000000000001
27.18 , 0.15 , 5.21 , 8.43
27.240000000000002 , 0.15 , 5.21 , 8.73
27.3 , 0.15 , 5.21 , 8.43
27.36 , 0.15 , 5.82 , 7.8100000000000005
27.42 , 0.15 , 5.5200000000000005 , 7.66
27.48 , 0.15 , 5.82 , 8.27
27.54 , 0.15 , 5.82 , 7.51
27.6 , -0.61 , 6.44 , 6.9
27.66 , -0.31 , 5.98 , 7.05
27.72 , -0.92 , 6.9 , 7.66
27.78 , -1.23 , 6.59 , 7.3500000000000005
27.84 , -0.31 , 6.28 , 7.66
27.900000000000002 , -0.15 , 6.74 , 6.9
27.96 , 0.15 , 6.74 , 7.3500000000000005
28.021 , 0.15 , 6.74 , 7.3500000000000005
28.080000000000002 , 0.31 , 6.59 , 7.3500000000000005
28.14 , 0.31 , 6.74 , 7.05
28.2 , 0.46 , 7.05 , 7.3500000000000005
28.26 , 0.15 , 5.98 , 6.9
28.321 , -0.46 , 6.28 , 7.66
28.381 , -0.15 , 6.13 , 7.51
28.441 , -0.15 , 6.13 , 7.2
28.5 , -0.15 , 5.82 , 7.66
28.560000000000002 , -0.15 , 6.28 , 7.51
28.62 , -0.31 , 6.59 , 6.9
28.68 , -0.92 , 7.3500000000000005 , 5.98
28.740000000000002 , -2.45 , 8.120000000000001 , 5.82
28.8 , -2.3000000000000003 , 6.59 , 7.05
28.861 , -1.53 , 6.74 , 6.13
28.92 , -1.3800000000000001 , 6.59 , 6.74
28.98 , -0.92 , 6.28 , 7.05
29.04 , -0.92 , 6.13 , 7.97
29.101 , 0.61 , 5.5200000000000005 , 8.27
29.16 , -0.15 , 6.28 , 8.120000000000001
29.22 , 0.46 , 5.21 , 8.58
29.282 , 0.31 , 5.21 , 7.05
29.34 , 0.77 , 4.9 , 9.19
29.400000000000002 , -0.15 , 4.9 , 8.58
29.461000000000002 , -0.92 , 5.21 , 8.27
29.52 , -0.92 , 5.5200000000000005 , 9.19
29.580000000000002 , -0.15 , 5.67 , 7.3500000000000005
29.641000000000002 , -0.31 , 4.75 , 8.27
29.701 , -1.07 , 5.0600000000000005 , 7.3500000000000005
29.771 , -0.77 , 5.21 , 7.8100000000000005
29.821 , -0.77 , 5.36 , 7.97
29.881 , -0.46 , 5.98 , 7.66
29.941 , -0.46 , 6.44 , 6.9
30.001 , -0.77 , 5.98 , 7.97
30.061 , -0.31 , 5.82 , 7.8100000000000005
30.135 , -1.3800000000000001 , 6.13 , 7.66
30.181 , -1.07 , 7.51 , 4.14
30.242 , -1.3800000000000001 , 6.13 , 8.89
30.3 , -0.46 , 5.98 , 8.27
30.36 , 0.31 , 5.36 , 7.8100000000000005
30.42 , 0.15 , 5.82 , 8.43
30.48 , -0.31 , 5.5200000000000005 , 7.51
30.54 , -0.61 , 5.36 , 8.73
30.606 , -0.92 , 6.9 , 7.8100000000000005
30.66 , -0.46 , 5.67 , 7.05
30.72 , -0.61 , 6.59 , 7.3500000000000005
30.78 , -0.77 , 6.28 , 6.74
30.84 , -0.31 , 6.74 , 7.2
30.900000000000002 , -0.15 , 6.13 , 7.66
30.961000000000002 , -0.61 , 6.74 , 7.05
31.021 , -1.07 , 7.3500000000000005 , 6.9
31.080000000000002 , -1.3800000000000001 , 7.66 , 5.5200000000000005
31.14 , -0.61 , 6.13 , 8.89
31.2 , -0.61 , 5.98 , 7.51
31.26 , 0.46 , 5.36 , 7.66
31.321 , 0.15 , 5.67 , 8.120000000000001
31.381 , -0.15 , 5.82 , 7.66
31.44 , -0.15 , 5.5200000000000005 , 8.27
31.5 , -0.15 , 5.21 , 7.66
31.560000000000002 , -0.15 , 5.5200000000000005 , 8.27
31.62 , 0.15 , 5.67 , 7.8100000000000005
31.681 , 0.31 , 5.5200000000000005 , 8.43
31.741 , 0.31 , 5.0600000000000005 , 8.120000000000001
31.8 , -0.31 , 5.5200000000000005 , 7.8100000000000005
31.86 , 0.15 , 5.5200000000000005 , 7.3500000000000005
31.921 , -0.46 , 6.13 , 8.120000000000001
31.981 , -0.15 , 5.82 , 7.66
32.04 , -0.31 , 6.74 , 6.44
32.101 , -0.61 , 6.13 , 8.58
32.160000000000004 , 0.15 , 6.13 , 7.3500000000000005
32.22 , -0.15 , 6.28 , 7.8100000000000005
32.28 , -0.15 , 5.82 , 8.120000000000001
32.341 , -0.15 , 5.82 , 7.8100000000000005
32.401 , -0.31 , 7.05 , 7.51
32.461 , -0.31 , 5.98 , 7.51
32.521 , -0.46 , 6.44 , 7.66
32.582 , -0.31 , 6.74 , 7.05
32.641 , -0.77 , 7.2 , 7.05
32.701 , -0.61 , 7.05 , 6.9
32.761 , -0.92 , 7.51 , 6.44
32.821 , -0.46 , 7.05 , 6.9
32.881 , -0.77 , 7.3500000000000005 , 5.98
32.941 , -0.61 , 7.2 , 6.59
33.001 , -0.77 , 7.2 , 6.74
33.061 , -0.92 , 6.9 , 4.44
33.136 , -1.23 , 7.51 , 6.28
33.24 , -0.77 , 7.2 , 6.44
33.3 , -0.77 , 7.05 , 7.05
33.36 , -0.31 , 6.59 , 7.2
33.42 , -0.61 , 7.05 , 7.2
33.480000000000004 , -0.61 , 6.74 , 6.74
33.54 , -0.61 , 6.44 , 7.2
33.6 , -0.15 , 7.05 , 6.9
33.660000000000004 , -0.46 , 7.2 , 7.2
33.72 , -0.46 , 6.9 , 6.74
33.78 , -0.77 , 7.05 , 6.74
33.84 , -1.23 , 7.3500000000000005 , 6.59
33.9 , -1.07 , 7.8100000000000005 , 6.13
33.96 , -1.23 , 7.66 , 6.13
34.02 , -1.23 , 7.8100000000000005 , 6.13
34.08 , -1.07 , 7.8100000000000005 , 6.13
34.14 , -1.23 , 7.8100000000000005 , 5.98
34.2 , -0.77 , 7.8100000000000005 , 6.13
34.26 , -1.23 , 7.51 , 6.28
34.32 , -0.92 , 7.51 , 5.98
34.38 , -1.23 , 7.8100000000000005 , 6.13
34.44 , -1.07 , 7.51 , 6.28
34.5 , -1.23 , 7.51 , 5.21
34.56 , -1.53 , 7.66 , 5.67
34.62 , -1.3800000000000001 , 7.66 , 6.44
34.68 , -0.92 , 7.3500000000000005 , 5.0600000000000005
34.74 , -1.07 , 7.66 , 5.98
34.800000000000004 , -1.23 , 7.8100000000000005 , 5.98
34.86 , -0.92 , 7.66 , 6.44
34.92 , -1.23 , 7.66 , 5.82
34.980000000000004 , -1.23 , 7.66 , 6.28
35.04 , -1.53 , 6.28 , 6.13
35.1 , 0.46 , 7.66 , 6.59
35.160000000000004 , -0.77 , 7.3500000000000005 , 6.9
35.22 , -0.92 , 7.3500000000000005 , 6.59
35.28 , -0.77 , 7.05 , 6.59
35.34 , -0.92 , 7.2 , 6.44
35.4 , -1.23 , 7.3500000000000005 , 6.44
35.46 , -0.92 , 7.05 , 6.44
35.52 , -0.77 , 6.9 , 6.9
35.58 , -0.31 , 7.05 , 5.98
35.64 , -0.46 , 7.3500000000000005 , 6.9
35.7 , -0.92 , 6.59 , 7.2
35.76 , -0.77 , 7.05 , 7.2
35.82 , -0.92 , 6.9 , 7.05
35.88 , -1.23 , 6.9 , 7.05
35.94 , -1.53 , 6.28 , 7.51
36.0 , -0.92 , 5.5200000000000005 , 8.27
36.06 , -1.23 , 5.36 , 7.8100000000000005
36.12 , -1.23 , 4.14 , 9.19
36.18 , -1.53 , 4.75 , 7.66
36.24 , -1.99 , 3.52 , 8.27
36.300000000000004 , -1.23 , 5.82 , 8.27
36.36 , -1.99 , 3.83 , 9.65
36.42 , -1.69 , 4.44 , 9.35
36.480000000000004 , -1.53 , 3.52 , 9.96
36.54 , -0.92 , 4.44 , 8.73
36.6 , -0.15 , 3.98 , 8.89
36.660000000000004 , 0.31 , 4.9 , 8.89
36.72 , 0.31 , 3.37 , 8.73
36.781 , 1.23 , 2.45 , 9.35
36.841 , 0.31 , 3.37 , 8.89
36.901 , 0.31 , 3.98 , 8.73
36.961 , 0.31 , 3.68 , 8.89
37.021 , 0.61 , 3.83 , 9.81
37.081 , 0.61 , 4.29 , 8.27
37.141 , 0.61 , 4.6000000000000005 , 8.43
37.201 , 0.15 , 5.36 , 7.66
37.261 , 0.61 , 4.6000000000000005 , 8.89
37.321 , -0.46 , 4.9 , 9.5
37.381 , -0.46 , 4.44 , 9.5
37.441 , -1.07 , 5.36 , 8.89
37.5 , -1.07 , 5.5200000000000005 , 8.58
37.561 , 0.61 , 4.6000000000000005 , 8.89
37.621 , 0.77 , 4.29 , 7.2
37.681 , 1.23 , 4.75 , 8.73
37.741 , 0.77 , 4.14 , 8.27
37.801 , 1.23 , 5.36 , 9.19
37.861000000000004 , 1.53 , 4.6000000000000005 , 9.35
37.921 , 0.77 , 5.21 , 8.43
37.981 , 0.77 , 4.9 , 7.8100000000000005
38.041000000000004 , 0.15 , 4.9 , 8.73
38.101 , 0.61 , 5.0600000000000005 , 7.3500000000000005
38.161 , 1.07 , 4.9 , 9.35
38.221000000000004 , 0.46 , 5.5200000000000005 , 8.120000000000001
38.281 , 0.46 , 4.9 , 9.5
38.341 , 0.46 , 4.6000000000000005 , 7.51
38.402 , 0.46 , 5.21 , 8.89
38.461 , -0.46 , 5.36 , 8.27
38.521 , -0.46 , 4.6000000000000005 , 8.73
38.582 , -0.61 , 4.44 , 7.3500000000000005
38.644 , -0.31 , 4.6000000000000005 , 7.66
38.701 , -0.46 , 4.29 , 7.97
38.761 , -0.31 , 4.6000000000000005 , 9.040000000000001
38.821 , -0.92 , 5.82 , 7.97
38.881 , -0.61 , 5.21 , 7.66
38.941 , -0.77 , 5.98 , 8.120000000000001
39.001 , -0.92 , 6.44 , 8.43
39.061 , -0.92 , 7.2 , 8.89
39.121 , -0.15 , 7.2 , 8.27
39.181 , -0.61 , 6.13 , 9.19
39.241 , -0.31 , 4.9 , 9.35
39.301 , 0.15 , 5.0600000000000005 , 6.9
39.361000000000004 , 0.46 , 4.9 , 7.51
39.421 , 0.31 , 4.75 , 7.97
39.481 , -1.07 , 5.5200000000000005 , 5.82
39.54 , -0.77 , 5.36 , 6.44
39.6 , -1.07 , 6.28 , 7.66
39.661 , -0.77 , 5.82 , 7.51
S.no,markings
